"Emission magnitude [kgh]","Log emission magnitude [log(kgh)]","Cumulative emissions [kgh]","Cumulative aerial emissions [kgh]","Cumulative partial emissions [kgh]","Cumulative simulated emissions [kgh]","Cumulative fraction of sites Rutherford","Emission magnitude Rutherford [kgh]","Log emission magnitude Rutherford [kgh]","Cumulative emissions fraction Rutherford [%]","Cumulative emissions fraction partial [%]","Cumulative emissions fraction aerial [%]","Cumulative emissions fraction [%]","Log cumulative emissions fraction","Cumulative fraction of sites","Log cumulative fraction of sites","Fraction of sites emitting at or above this level","Fraction of aerial detect sites at or above this level","Cumulative fraction missed partial detect sites","Partial detection correction [%]"
0.00338158125000,-2.47088050557047,19336.63146569834000,15089.35977058481500,772.13927915616590,3539.28565065791640,,0.00338200000000,-2.47082639673828,0.18403391608135,0.04016313854280,0.77898416392865,0.99999728574411,,0.00390794615719,-0.00160587593359,0.99631271331993,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.62808369834200,15089.35977058481500,772.13927915616590,3539.28226865791700,,0.00338200000000,-2.47082639673828,0.18403374023804,0.04016313854280,0.77898416392865,0.99999710990080,,0.00412505427703,-0.00170052439902,0.99609581410345,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.62470169834000,15089.35977058481500,772.13927915616590,3539.27888665791700,,0.00338200000000,-2.47082639673828,0.18403356439473,0.04016313854280,0.77898416392865,0.99999693405749,,0.00434216239687,-0.00179519349627,0.99587891488698,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.62131969833400,15089.35977058481500,772.13927915616590,3539.27550465791600,,0.00338200000000,-2.47082639673828,0.18403338855142,0.04016313854280,0.77898416392865,0.99999675821418,,0.00455927051672,-0.00188988323433,0.99566201567050,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.61793769834200,15089.35977058481500,772.13927915616590,3539.27212265791650,,0.00338200000000,-2.47082639673828,0.18403321270811,0.04016313854280,0.77898416392865,0.99999658237087,,0.00477637863656,-0.00198459362221,0.99544511645403,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.61455569834000,15089.35977058481500,772.13927915616590,3539.26874065791600,,0.00338200000000,-2.47082639673828,0.18403303686480,0.04016313854280,0.77898416392865,0.99999640652756,,0.00499348675640,-0.00207932466892,0.99522821723755,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.61117369834000,15089.35977058481500,772.13927915616590,3539.26535865791500,,0.00338200000000,-2.47082639673828,0.18403286102149,0.04016313854280,0.77898416392865,0.99999623068425,,0.00521059487625,-0.00217407638346,0.99501131802108,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.60779169834000,15089.35977058481500,772.13927915616590,3539.26197665791800,,0.00338200000000,-2.47082639673828,0.18403268517818,0.04016313854280,0.77898416392865,0.99999605484094,,0.00542770299609,-0.00226884877487,0.99479441880460,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.60440969833500,15089.35977058481500,772.13927915616590,3539.25859465791560,,0.00338200000000,-2.47082639673828,0.18403250933486,0.04016313854280,0.77898416392865,0.99999587899763,,0.00564481111594,-0.00236364185217,0.99457751958813,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.60102769834300,15089.35977058481500,772.13927915616590,3539.25521265791700,,0.00338200000000,-2.47082639673828,0.18403233349155,0.04016313854280,0.77898416392865,0.99999570315432,,0.00586191923578,-0.00245845562438,0.99436062037165,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.59764569833400,15089.35977058481500,772.13927915616590,3539.25183065791540,,0.00338200000000,-2.47082639673828,0.18403215764824,0.04016313854280,0.77898416392865,0.99999552731101,,0.00607902735562,-0.00255329010055,0.99414372115518,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.59426369834000,15089.35977058481500,772.13927915616590,3539.24844865791400,,0.00338200000000,-2.47082639673828,0.18403198180493,0.04016313854280,0.77898416392865,0.99999535146769,,0.00629613547547,-0.00264814528973,0.99392682193870,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.59088169834300,15089.35977058481500,772.13927915616590,3539.24506665791600,,0.00338200000000,-2.47082639673828,0.18403180596162,0.04016313854280,0.77898416392865,0.99999517562438,,0.00651324359531,-0.00274302120095,0.99370992272223,0.01736864958749,0.00188513171226,0.00000000000000
0.00338200000000,-2.47082639673828,19336.58749969834000,15089.35977058481500,772.13927915616590,3539.24168465791630,,0.00338200000000,-2.47082639673828,0.18403163011831,0.04016313854280,0.77898416392865,0.99999499978107,,0.00673035171515,-0.00283791784328,0.99349302350575,0.01736864958749,0.00188513171226,0.00000000000000
